Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-23 00:00:00-04:00,134.706426238271,137.31996483425695,133.61912233875927,136.16282653808594,26317900,0.0,0.0
2023-10-24 00:00:00-04:00,137.4895574605989,139.0157770955564,137.0805665202248,138.46713256835938,44814300,0.0,0.0
2023-10-25 00:00:00-04:00,127.84344040707799,127.99306380922131,124.76106894358492,125.29973602294922,84366200,0.0,0.0
2023-10-26 00:00:00-04:00,122.96551887056602,124.02290583816598,120.97045888485647,121.97796630859375,57061100,0.0,0.0
2023-10-27 00:00:00-04:00,122.57647808155141,123.00541626645175,119.91307492929911,121.86823272705078,44566500,0.0,0.0
2023-10-30 00:00:00-04:00,122.90566778759941,125.09026087677694,122.44680491056916,124.15258026123047,28940100,0.0,0.0
2023-10-31 00:00:00-04:00,124.751096539292,125.06033600746238,122.38695536358645,123.77352142333984,26292300,0.0,0.0
2023-11-01 00:00:00-04:00,123.76353866136154,126.17755927617083,123.41440470641795,126.13765716552734,30082400,0.0,0.0
2023-11-02 00:00:00-04:00,128.1027977872887,128.66141213889097,126.61648025288991,127.17509460449219,27124600,0.0,0.0
2023-11-03 00:00:00-04:00,127.7037937128492,129.2100585197001,127.54418526122137,128.7811279296875,26380100,0.0,0.0
2023-11-06 00:00:00-05:00,128.73123560644035,130.01804246983335,128.35216937673005,129.9282684326172,19052700,0.0,0.0
2023-11-07 00:00:00-05:00,130.38714732466838,131.58418022837037,129.55919563415722,130.64649963378906,29757300,0.0,0.0
2023-11-08 00:00:00-05:00,130.64649708714379,131.8834396888141,130.45696396370812,131.51434326171875,26425800,0.0,0.0
2023-11-09 00:00:00-05:00,131.63405715227634,132.22259616190166,129.74872618064185,129.91830444335938,23747800,0.0,0.0
2023-11-10 00:00:00-05:00,129.77865702915878,132.47198494220206,129.09035890470446,132.2624969482422,26913300,0.0,0.0
2023-11-13 00:00:00-05:00,131.45448582522138,132.26248258930508,130.92579620869506,131.7637176513672,18324800,0.0,0.0
2023-11-14 00:00:00-05:00,133.85854688936197,135.36481163948176,132.99070070060876,133.28994750976562,32395200,0.0,0.0
2023-11-15 00:00:00-05:00,134.53687335794058,134.6964818194617,133.24009646610827,134.28749084472656,23861500,0.0,0.0
2023-11-16 00:00:00-05:00,134.85607401629477,136.88105856167562,133.98822784573122,136.59176635742188,28013200,0.0,0.0
2023-11-17 00:00:00-05:00,135.66408244956176,135.72393181526644,133.31988081879473,134.9757843017578,37240600,0.0,0.0
2023-11-20 00:00:00-05:00,133.3597779783087,136.32244307035154,133.28994357749957,135.9134521484375,27815500,0.0,0.0
2023-11-21 00:00:00-05:00,135.95333986137373,136.84114084059354,135.62416839744438,136.6316680908203,22635300,0.0,0.0
2023-11-22 00:00:00-05:00,137.13043396063054,139.0756141843875,137.13043396063054,138.14791870117188,17813900,0.0,0.0
2023-11-24 00:00:00-05:00,137.68905769492272,137.78881677830012,135.6541032954757,136.3523712158203,12514300,0.0,0.0
2023-11-27 00:00:00-05:00,135.69399284434908,138.07808872751622,135.66406816464772,136.07305908203125,23436500,0.0,0.0
2023-11-28 00:00:00-05:00,135.74388576008332,136.91099404673662,135.08551229958144,136.86111450195312,18730000,0.0,0.0
2023-11-29 00:00:00-05:00,137.2301994748501,137.94840701946194,134.50693181273968,134.6565704345703,23967200,0.0,0.0
2023-11-30 00:00:00-05:00,134.71641633416107,135.21518128525304,130.95572434102007,132.20263671875,38988300,0.0,0.0
2023-12-01 00:00:00-05:00,131.5343017578125,131.78368424899438,130.3472386644109,131.5343017578125,31431200,0.0,0.0
2023-12-04 00:00:00-05:00,129.55919272122895,129.70881612291547,127.58408010292332,128.95069885253906,36669900,0.0,0.0
2023-12-05 00:00:00-05:00,128.63148843798865,131.81361152344792,127.93322049316208,130.6664581298828,27384800,0.0,0.0
2023-12-06 00:00:00-05:00,131.11534328716183,131.5143491915759,129.55919895040762,129.6988525390625,23576200,0.0,0.0
2023-12-07 00:00:00-05:00,134.70643539375354,138.21774501822378,134.36727886975154,136.59176635742188,56767100,0.0,0.0
2023-12-08 00:00:00-05:00,133.8685132677857,136.06307606474635,133.69893500658995,134.6565704345703,32233900,0.0,0.0
2023-12-11 00:00:00-05:00,132.05301374864487,133.0106339340213,131.0355289832213,132.96075439453125,31138000,0.0,0.0
2023-12-12 00:00:00-05:00,131.48441977042182,132.67148284175016,130.9357752558038,132.1926727294922,29032800,0.0,0.0
2023-12-13 00:00:00-05:00,133.05055054076414,133.1702492648572,131.24502375389739,132.2425537109375,30104800,0.0,0.0
2023-12-14 00:00:00-05:00,133.05055080093186,133.3897073339249,129.3696628168803,131.61410522460938,38722400,0.0,0.0
2023-12-15 00:00:00-05:00,131.29488589542592,133.18021687409205,130.85597028623823,132.27247619628906,50815200,0.0,0.0
2023-12-18 00:00:00-05:00,132.30240100396335,136.81122538008174,132.10288283879615,135.46456909179688,32258000,0.0,0.0
2023-12-19 00:00:00-05:00,136.50198733928144,137.13043604462203,135.74387009778516,136.3124542236328,25476800,0.0,0.0
2023-12-20 00:00:00-05:00,138.6267244329091,141.34997666073016,137.7289536566025,137.99827575683594,49107200,0.0,0.0
2023-12-21 00:00:00-05:00,139.14545510804152,140.34248797717854,138.8362080447014,140.07315063476562,27488300,0.0,0.0
2023-12-22 00:00:00-05:00,140.42229540636433,141.6392831637712,140.36244604470482,141.14051818847656,26514600,0.0,0.0
2023-12-26 00:00:00-05:00,141.24025985431203,142.32756383048087,140.84125396872128,141.17044067382812,16780300,0.0,0.0
2023-12-27 00:00:00-05:00,141.24025737039815,141.7290525095847,139.5444595548122,140.0232696533203,19628600,0.0,0.0
2023-12-28 00:00:00-05:00,140.43226573485117,140.7913771272078,139.40481109971117,139.8836212158203,16045700,0.0,0.0
2023-12-29 00:00:00-05:00,139.2851060851628,140.01329865693364,138.43719957394714,139.34495544433594,18727200,0.0,0.0
2024-01-02 00:00:00-05:00,138.2077710677741,139.1055418917938,136.1428768629911,137.82870483398438,23711200,0.0,0.0
2024-01-03 00:00:00-05:00,136.91098533422976,139.28511148072258,136.7414070696373,138.5768585205078,24212100,0.0,0.0
2024-01-04 00:00:00-05:00,138.07810052337078,138.81627820162967,136.01322134208277,136.05311584472656,27137700,0.0,0.0
2024-01-05 00:00:00-05:00,136.4122143782923,136.82120529201478,134.81616044337932,135.3947296142578,22506000,0.0,0.0
2024-01-08 00:00:00-05:00,135.9533506287487,138.66663331922854,135.92342594783966,138.49705505371094,21404000,0.0,0.0
2024-01-09 00:00:00-05:00,138.15790692712233,141.14052714832192,137.80876533381232,140.6018524169922,24759600,0.0,0.0
2024-01-10 00:00:00-05:00,140.65172124675934,142.6467811225999,140.56194720541023,141.92855834960938,21320200,0.0,0.0
2024-01-11 00:00:00-05:00,143.13558590156464,144.86130854836114,140.29261929878493,141.72906494140625,24008700,0.0,0.0
2024-01-12 00:00:00-05:00,142.31759279989257,142.84628244329673,141.46970149495132,142.29763793945312,18768600,0.0,0.0
2024-01-16 00:00:00-05:00,141.6492511157099,143.99345255712072,141.1006066059011,142.13804626464844,22670500,0.0,0.0
2024-01-17 00:00:00-05:00,141.0008762179937,141.48965619253815,138.55691546087,141.12057495117188,20968600,0.0,0.0
